50033522;0;ARTNR;C 9390 A;C9390A
50141452;0;ARTNR;CF 238 A;CF238A
50089489;0;ARTNR;C 9309 A;C9309A
40098414;0;ARTNR;Q 8326 A;Q8326A
50059607;0;ARTNR;CC 584 A;CC584A
50088496;0;ARTNR;C 8773 HE;C8773HE
40054628;0;ARTNR;C 7053 A;C7053A
40071012;0;ARTNR;Q 8550 A;Q8550A
50005008;0;ARTNR;C 5071 A;C5071A
50053737;0;ARTNR;CC 644 EE;CC644EE
50038543;0;ARTNR;CHP 210;CHP210
50192493;0;ARTNR;CF 274 A;CF274A
40022868;0;ARTNR;C 4172 A;C4172A
50050566;0;ARTNR;Q 7972 A;Q7972A
40087761;0;ARTNR;CB 690 A;CB690A
50028630;0;PARTNR;363;363
50042921;0;PARTNR;36A;36A
50026621;0;PARTNR;13;13
50064362;0;PARTNR;2242;2242
50005116;0;PARTNR;80;80
50029650;0;PARTNR;780;780
50004898;0;PARTNR;39;39
50027447;0;PARTNR;57+58;5758
50013648;0;PARTNR;82;82
40082422;0;ARTNR;CH 366 D;CH366D
40055048;0;EAN;0725184636981;0725184636981
40022703;0;EAN;0088698212363;0088698212363
50044800;4;EAN;0883585705696;0883585705696
50050318;5;EAN;0883585763290;0883585763290
50018222;0;ARTNR;C 1825 A;C1825A
50061726;0;EAN;0883585620029;0883585620029
40022891;0;ARTNR;C 4121 A;C4121A
50013646;0;ARTNR;C 4813 A;C4813A
50061662;0;EAN;0883585436019;0883585436019
50088495;0;ARTNR;C 8772 HE;C8772HE
50196416;0;ARTNR;C 9396 AN;C9396AN
50039248;0;ARTNR;C 8751 A;C8751A
50032920;0;ARTNR;Q 1939 A;Q1939A
40065062;0;ARTNR;Q 5566 A;Q5566A
40022996;0;ARTNR;C 6723 A;C6723A
40094069;0;ARTNR;CB 689 D;CB689D
50016838;0;ARTNR;C 5001 A;C5001A
50005015;0;PARTNR;81;81
50029642;0;PARTNR;790;790
50039290;0;PARTNR;91;91
50031033;0;PARTNR;56+57;5657
50005158;0;PARTNR;78;78
50033541;0;PARTNR;70;70
40070224;0;ARTNR;Q 6712 A;Q6712A
50033522;0;PARTNR;70;70
40057419;0;ARTNR;C 8946 C;C8946C
50046964;0;PARTNR;364;364
50005118;0;PARTNR;80;80
50061913;0;PARTNR;901XL;901XL
40092084;0;ARTNR;Q 6510 A;Q6510A
40080235;0;ARTNR;CB 514 A;CB514A
40072404;0;ARTNR;C 8949 D;C8949D
40059034;0;ARTNR;Q 1612 A;Q1612A
40057439;0;ARTNR;Q 3715 A;Q3715A
40073949;0;ARTNR;C 9090 A;C9090A
50015214;0;PARTNR;28;28
50039262;0;PARTNR;72;72
50046191;0;PARTNR;53XD;53XD
50023457;0;PARTNR;85;85
50013662;0;PARTNR;81;81
50033536;0;PARTNR;70;70
50062200;0;PARTNR;920XL;920XL
50046917;0;ARTNR;CG 431 A;CG431A
50140122;0;ARTNR;C 8765 WN;C8765WN
50017290;0;EAN;0088698123447;0088698123447
50146941;0;ARTNR;CE 340 A;CE340A
50123941;0;ARTNR;CB 304 AN;CB304AN
40064189;0;ARTNR;C 8151 A;C8151A
50013757;0;PARTNR;11;11
50058888;0;EAN;0883585436002;0883585436002
50013647;0;PARTNR;82;82
50013645;0;PARTNR;11;11
50013703;0;PARTNR;91X;91X
50100824;1;ARTNR;CZ022A;CZ022A
50025353;0;PARTNR;101;101
40022962;0;ARTNR;C 3801 A;C3801A
50033545;0;PARTNR;70;70
50049329;0;PARTNR;43X;43X
40092188;0;ARTNR;CC 434 A;CC434A
50005104;0;PARTNR;80;80
50088497;0;ARTNR;C 8774 HE;C8774HE
50033838;0;PARTNR;51A;51A
50014850;0;PARTNR;84;84
50047999;0;PARTNR;788;788
50051252;0;PARTNR;2242;2242
50005009;0;PARTNR;81;81
50050318;0;PARTNR;300;300
50013759;0;PARTNR;11;11
50020924;0;PARTNR;85;85
50014077;0;PARTNR;49;49
50030556;0;PARTNR;38;38
50054484;0;PARTNR;364XL;364XL
50028221;0;PARTNR;88XL;88XL
50024529;0;PARTNR;90;90
50039285;0;PARTNR;91;91
50005060;0;PARTNR;00A;00A
50013251;0;PARTNR;19;19
50014518;0;PARTNR;14;14
50023833;0;ARTNR;Q 6511 A;Q6511A
50055934;0;PARTNR;1918;1918
50088799;0;ARTNR;CH 376 B;CH376B
50062500;0;PARTNR;940;940
50014520;0;PARTNR;14;14
40075672;1;EAN;0883585819829;0883585819829
50028219;0;EAN;0883585550074;0883585550074
50023411;0;PARTNR;42X;42X
50004980;0;ARTNR;C 1892 A;C1892A
40072315;1;EAN;0883585164592;0883585164592
50096803;0;ARTNR;CR 274 A;CR274A
40070028;0;ARTNR;Q 8111 A;Q8111A
50099733;0;ARTNR;C 4118-67909;C411867909
50014669;0;PARTNR;57;57
50039300;0;PARTNR;91;91
50046571;0;PARTNR;82;82
50013664;0;PARTNR;81;81
50046365;0;PARTNR;76;76
50005160;0;PARTNR;15;15
40063185;0;ARTNR;Q 5587 B;Q5587B
50004879;0;PARTNR;29;29
50025352;0;PARTNR;102;102
50088509;0;ARTNR;CB 335 HE;CB335HE
50026668;0;ARTNR;C 9503 AE;C9503AE
50033840;0;PARTNR;53A;53A
50021775;0;PARTNR;24X;24X
50005001;0;ARTNR;C 3281 A;C3281A
50004895;0;PARTNR;33;33
50039252;0;PARTNR;72;72
50039286;0;PARTNR;91;91
50042759;0;PARTNR;61X;61X
50020928;0;PARTNR;85;85
50058690;0;PARTNR;940XL;940XL
50033217;0;PARTNR;90;90
50020113;0;PARTNR;82C;82C
50013644;0;PARTNR;11;11
50005110;0;PARTNR;10;10
50039264;0;PARTNR;72;72
50024523;0;PARTNR;90;90
50056925;0;PARTNR;178;178
50030558;0;PARTNR;38;38
50039382;0;PARTNR;49XD;49XD
50033549;0;ARTNR;C 9459 A;C9459A
50015189;0;PARTNR;80;80
50014456;0;PARTNR;43X;43X
50013650;0;PARTNR;81;81
50048089;0;PARTNR;42X;42X
50059125;5;EAN;0883585763528;0883585763528
50016835;0;PARTNR;83;83
50004957;0;PARTNR;98X;98X
50004910;0;PARTNR;44;44
50133816;0;ARTNR;Q 2612 D;Q2612D
50054570;0;PARTNR;786;786
50004906;3;EAN;0088698603734;0088698603734
50053667;0;PARTNR;901;901
50044800;3;EAN;0883585705719;0883585705719
50064995;0;PARTNR;786;786
50024512;0;PARTNR;90;90
50021930;0;PARTNR;344;344
50004981;0;PARTNR;93;93
50045884;0;PARTNR;788;788
40068497;0;ARTNR;C 5301 A;C5301A
50101370;0;ARTNR;CE 852 A;CE852A
50013702;0;ARTNR;C 6945 A;C6945A
40022746;0;ARTNR;C 2655 A;C2655A
40022969;0;ARTNR;C 5316 A;C5316A
50004904;0;PARTNR;40;40
50021928;0;PARTNR;339;339
50014313;0;PARTNR;15A;15A
50013659;0;PARTNR;81;81
50060900;0;PARTNR;364;364
50088390;0;ARTNR;CE 708 A;CE708A
50033130;0;ARTNR;Q 6629 A;Q6629A
40062701;0;ARTNR;Q 3942 A;Q3942A
50101292;0;ARTNR;CB 727 A;CB727A
50032906;0;ARTNR;C 7957 A;C7957A
40070834;0;ARTNR;CB 602 D;CB602D
50039258;0;ARTNR;C 9373 A;C9373A
40070226;0;ARTNR;Q 6651 A;Q6651A
50088499;0;ARTNR;C 9361 HE;C9361HE
40054665;0;ARTNR;C 2688 A;C2688A
40054601;0;ARTNR;Q 1262 A;Q1262A
50196151;0;ARTNR;Q 5421 A;Q5421A
40067028;0;ARTNR;Q 7785 A;Q7785A
50032931;0;ARTNR;Q 1992 A;Q1992A
40089769;0;ARTNR;CB 029 C;CB029C
50088502;0;ARTNR;C 9364 HE;C9364HE
50109011;0;ARTNR;CB 338 WN;CB338WN
40062703;0;ARTNR;Q 3944 A;Q3944A
50106465;0;ARTNR;CE 991 A;CE991A
40080319;0;ARTNR;CB 693 A;CB693A
50088494;0;ARTNR;C 8771 HE;C8771HE
40054051;0;ARTNR;C 2695 A;C2695A
50034242;0;PARTNR;363;363
50060159;0;PARTNR;76;76
40071945;0;ARTNR;CB 416 A;CB416A
40068288;0;ARTNR;Q 5406 A;Q5406A
40022967;0;ARTNR;C 5314 A;C5314A
50005138;0;ARTNR;C 6033 A;C6033A
40061842;0;ARTNR;Q 5601 A;Q5601A
50113324;0;ARTNR;CZ 129 A;CZ129A
50040018;0;ARTNR;CB 334 AE;CB334AE
50027442;0;PARTNR;342;342
50004918;0;PARTNR;50;50
50024513;0;PARTNR;90;90
50045007;0;PARTNR;300;300
50036330;0;PARTNR;350;350
50061926;0;PARTNR;64A;64A
50032074;0;PARTNR;110;110
50023410;0;PARTNR;42A;42A
50015107;0;PARTNR;56;56
50015747;0;PARTNR;29;29
50039253;0;PARTNR;72;72
50004967;0;PARTNR;09;09
50029643;0;PARTNR;790;790
40062203;0;ARTNR;Q 5933 A;Q5933A
50039301;0;PARTNR;91;91
50033525;0;PARTNR;70;70
50004902;0;PARTNR;40;40
50005102;0;PARTNR;10;10
50016836;0;PARTNR;83;83
50044991;0;PARTNR;788;788
50169861;0;ARTNR;CH 561 WN;CH561WN
50004981;0;ARTNR;C 1893 A;C1893A
50019583;0;ARTNR;C 8555 A;C8555A
50004899;0;PARTNR;39;39
50033218;0;PARTNR;90;90
50014396;0;PARTNR;15X;15X
50028629;0;PARTNR;343;343
50034245;0;PARTNR;343;343
50005082;0;PARTNR;82X;82X
50013653;0;PARTNR;81;81
50059729;0;PARTNR;10A;10A
50028215;0;PARTNR;88;88
40069670;0;ARTNR;C 8166 B;C8166B
40064733;0;ARTNR;Q 1271 A;Q1271A
50019595;0;PARTNR;12A;12A
50013168;0;PARTNR;17;17
50029644;0;PARTNR;790;790
50074625;0;ARTNR;CE 742 A;CE742A
50033032;0;ARTNR;C 7884 A;C7884A
50038549;0;ARTNR;CHP 712;CHP712
40062721;0;ARTNR;Q 3399 B;Q3399B
50043783;0;PARTNR;21+22;2122
50039263;0;PARTNR;72;72
50013654;0;PARTNR;81;81
50029646;0;PARTNR;780;780
50021929;0;PARTNR;343;343
50029649;0;PARTNR;780;780
50005103;0;PARTNR;10;10
50013704;0;PARTNR;09X;09X
50028212;0;PARTNR;88;88
50027352;0;PARTNR;344;344
50027104;0;PARTNR;363;363
50015748;0;PARTNR;45SMALL;45SMALL
50005101;0;PARTNR;10;10
50005010;0;PARTNR;81;81
50015213;0;PARTNR;27;27
50026668;0;PARTNR;57;57
50014852;0;PARTNR;84;84
50014541;0;PARTNR;20;20
50024515;0;PARTNR;90;90
50016840;0;PARTNR;83;83
50005115;0;PARTNR;80;80
50026622;0;PARTNR;13;13
50026596;0;PARTNR;57;57
50024527;0;PARTNR;90;90
50054956;0;ARTNR;CG 473 A;CG473A
40022922;0;ARTNR;C 3980 A;C3980A
50015192;0;PARTNR;80;80
50058296;0;PARTNR;51XD;51XD
50033527;0;PARTNR;70;70
50030559;0;PARTNR;38;38
50013656;0;PARTNR;81;81
50029640;0;PARTNR;790;790
50014540;0;PARTNR;83;83
50036145;0;ARTNR;Q 8730 A;Q8730A
50004680;0;ARTNR;C 5629 A;C5629A
40077250;0;ARTNR;CK 838 A;CK838A
50013657;0;PARTNR;81;81
50029122;0;PARTNR;15+78;1578
50017915;0;PARTNR;24A;24A
50015887;0;ARTNR;C 9730 A;C9730A
50061332;0;PARTNR;788;788
40060856;0;ARTNR;Q 2669 A;Q2669A
50108510;0;ARTNR;CE 285 AD;CE285AD
40088383;0;ARTNR;CB 774 C;CB774C
50111579;0;ARTNR;CE 260 XC;CE260XC
50005144;0;ARTNR;C 6045 A;C6045A
50033530;0;PARTNR;70;70
50032073;0;PARTNR;343;343
50004955;0;PARTNR;98A;98A
50004949;0;PARTNR;85G;85G
50039288;0;PARTNR;91;91
50029639;0;PARTNR;790;790
50088380;0;ARTNR;CE 038 A;CE038A
50176657;0;ARTNR;CC 636 HE;CC636HE
50015884;0;ARTNR;C 4804 A;C4804A
50184735;0;ARTNR;CB 506-67901;CB50667901
50098189;0;ARTNR;CZ 195 A;CZ195A
50004915;0;ARTNR;51648 E;51648E
40074665;0;ARTNR;CB 494 A;CB494A
50005071;0;PARTNR;92A;92A
50152305;0;ARTNR;CM 749 A;CM749A
50015883;0;ARTNR;C 5026 A;C5026A
40056840;0;ARTNR;C 9661 A;C9661A
50032954;0;ARTNR;C 6961 A;C6961A
50030584;0;ARTNR;C 7967 A;C7967A
50110141;0;ARTNR;Q 7812-67903;Q781267903
40067744;0;ARTNR;Q 5669 A;Q5669A
50032937;0;ARTNR;Q 7996 A;Q7996A
40059623;0;ARTNR;Q 3087 A;Q3087A
50023568;0;EAN;0725184660344;0725184660344
50032934;0;ARTNR;Q 7995 A;Q7995A
40089135;0;ARTNR;CK 840 A;CK840A
50146952;0;ARTNR;CF 214 X;CF214X
40062708;0;ARTNR;Q 3723 A;Q3723A
50026624;0;PARTNR;13;13
50033033;0;ARTNR;51631 E;51631E
40070833;0;ARTNR;CB 602 A;CB602A
50072947;0;ARTNR;CE 796 A;CE796A
50016839;0;PARTNR;83;83
50005071;0;ARTNR;C 4092 A;C4092A
50015881;0;PARTNR;12;12
50055550;0;ARTNR;CB 542 A;CB542A
50103047;0;ARTNR;CN 684 HE;CN684HE
50084673;0;ARTNR;Q 2612 AD;Q2612AD
50085512;0;ARTNR;CH 614 A;CH614A
40022865;0;ARTNR;C 4170 A;C4170A
50024522;0;ARTNR;C 5054 A;C5054A
50103526;0;ARTNR;CC 606 FN;CC606FN
40071535;0;ARTNR;CB 058 A;CB058A
50090982;0;ARTNR;CG 883 A;CG883A
50060944;0;PARTNR;82;82
50056585;0;PARTNR;64X;64X
50013652;0;PARTNR;81;81
50050661;0;PARTNR;364;364
50012156;0;ARTNR;C 4154 A;C4154A
50033528;0;PARTNR;70;70
50004876;0;PARTNR;26;26
50050847;0;PARTNR;27X;27X
50023455;0;PARTNR;84;84
40067823;0;ARTNR;CB 376 A;CB376A
50021932;0;PARTNR;348;348
50122246;0;ARTNR;CC 644 HE;CC644HE
40088627;0;ARTNR;CB 509 A;CB509A
40072317;0;ARTNR;CB 413 A;CB413A
50015840;0;ARTNR;C 9704 A;C9704A
50074632;0;ARTNR;CC 364 XD;CC364XD
50029647;0;PARTNR;780;780
50029121;0;PARTNR;45+23;4523
50014849;0;PARTNR;84;84
50005117;0;PARTNR;80;80
50026667;0;PARTNR;56;56
50023834;0;PARTNR;11X;11X
50088394;0;ARTNR;CE 273 A;CE273A
50104737;0;ARTNR;CF 065 A;CF065A
50024514;0;PARTNR;90;90
50033524;0;PARTNR;70;70
50063700;0;PARTNR;788;788
50074616;0;ARTNR;CE 249 A;CE249A
50033547;0;PARTNR;70;70
50005106;0;PARTNR;80;80
50028220;0;PARTNR;88XL;88XL
50048252;0;PARTNR;76;76
50028217;0;PARTNR;88;88
50048824;0;PARTNR;05A;05A
50020925;0;PARTNR;85;85
50019586;0;PARTNR;59;59
50059125;0;PARTNR;300;300
50024511;0;PARTNR;45A;45A
50014523;0;PARTNR;14;14
50053127;0;PARTNR;351XL;351XL
50005119;0;PARTNR;80;80
50027103;0;PARTNR;363;363
50039257;0;PARTNR;72;72
50005061;0;PARTNR;03A;03A
50034246;0;PARTNR;338;338
50004950;0;PARTNR;91A;91A
50033531;0;PARTNR;70;70
50034136;0;PARTNR;70;70
50050041;0;PARTNR;178;178
50057447;0;PARTNR;364;364
40096779;0;ARTNR;CC 435 A;CC435A
50167782;0;ARTNR;C 8767 WN;C8767WN
50005112;0;PARTNR;10;10
50005157;3;EAN;0088698993118;0088698993118
50023458;0;PARTNR;85;85
50014853;0;EAN;0725184651618;0725184651618
50039254;0;PARTNR;72;72
50053441;0;PARTNR;51X;51X
50014538;0;PARTNR;83;83
50012158;0;PARTNR;23SMALL;23SMALL
50053178;0;PARTNR;788;788
50014854;0;PARTNR;84;84
50014537;0;PARTNR;83;83
50150846;0;ARTNR;CN 050 AE;CN050AE
50005159;0;EAN;0725184556258;0725184556258
50004970;0;PARTNR;23;23
50054627;0;EAN;0883585089451;0883585089451
50029120;0;ARTNR;SA 308 AE;SA308AE
50033529;0;ARTNR;C 9451 A;C9451A
40087179;0;EAN;0883585404445;0883585404445
50004906;0;PARTNR;41;41
50021927;0;PARTNR;338;338
50005000;0;PARTNR;83;83
40057407;0;EAN;0725184896422;0725184896422
50060925;0;EAN;0883585618606;0883585618606
50023365;0;PARTNR;49X;49X
40074665;0;EAN;0883585613861;0883585613861
50030599;0;PARTNR;16A;16A
40055928;0;EAN;0725184890628;0725184890628
50016841;0;PARTNR;83;83
50004911;0;PARTNR;44;44
50028213;0;PARTNR;88;88
50050318;4;EAN;0883585763306;0883585763306
50035996;0;PARTNR;C396969002;C396969002
50005130;0;ARTNR;C 6019 B;C6019B
50019580;0;ARTNR;C 8562 A;C8562A
40070812;0;ARTNR;Q 8335 B;Q8335B
50032991;0;ARTNR;Q 1442 A;Q1442A
40067739;0;ARTNR;Q 6675 A;Q6675A
40056222;0;ARTNR;C 8639 A;C8639A
50004946;0;EAN;0088698003923;0088698003923
40066927;0;ARTNR;Q 5736 A;Q5736A
40055273;0;ARTNR;C 8519 A;C8519A
50005040;0;ARTNR;C 3876 A;C3876A
50012158;0;EAN;0725184848490;0725184848490
50033004;0;ARTNR;Q 1748 A;Q1748A
40062250;0;ARTNR;Q 5990 A;Q5990A
50024530;0;ARTNR;C 5079 A;C5079A
50167725;0;ARTNR;C 8774 WN;C8774WN
50004866;0;ARTNR;17278 A;17278A
50005154;0;ARTNR;C 6572 A;C6572A
40057102;0;ARTNR;C 4649 A;C4649A
40062206;0;ARTNR;Q 5930 A;Q5930A
40073344;0;ARTNR;CE 462 A;CE462A
40022957;0;ARTNR;C 4661 A;C4661A
40072423;0;ARTNR;C 9038 D;C9038D
50013665;0;ARTNR;C 4993 A;C4993A
50014056;0;ARTNR;C 3212 A;C3212A
50034346;0;ARTNR;CB 400 A;CB400A
40070345;0;ARTNR;CB 444 A;CB444A
50051091;0;ARTNR;CG 448 A;CG448A
50028205;0;ARTNR;Q 7583 A;Q7583A
50050777;0;ARTNR;CG 453 A;CG453A
50062500;0;ARTNR;C 4902 AE;C4902AE
50028645;0;ARTNR;Q 6471 A;Q6471A
50032918;0;ARTNR;Q 6575 A;Q6575A
50131052;0;ARTNR;CQ 893 A;CQ893A
50052134;0;ARTNR;C 8519-69036;C851969036
50060925;0;ARTNR;CG 419 A;CG419A
50092962;0;ARTNR;Q 7570 AC;Q7570AC
40070203;0;ARTNR;CB 480 A;CB480A
40067142;0;ARTNR;Q 7013 A;Q7013A
50190950;0;ARTNR;CE 846 A;CE846A
40062268;0;ARTNR;Q 5402 A;Q5402A
50079572;0;ARTNR;CD 374 A;CD374A
50033546;0;PARTNR;70;70
50055252;0;PARTNR;364;364
50013667;0;PARTNR;81;81
50023456;0;PARTNR;85;85
50004982;0;PARTNR;94;94
50015886;0;PARTNR;12;12
50112657;0;ARTNR;C 8727 AN;C8727AN
50088506;0;ARTNR;CB 319 HE;CB319HE
50057144;0;PARTNR;38A;38A
50015883;0;PARTNR;12;12
40059713;0;ARTNR;C 8135 A;C8135A
50029645;0;PARTNR;790;790
50013660;0;PARTNR;81;81
50013658;0;PARTNR;81;81
50054593;0;PARTNR;901;901
40070206;0;ARTNR;C 5958 A;C5958A
50024526;0;PARTNR;90;90
40058514;0;ARTNR;C 8957 A;C8957A
50044800;0;PARTNR;364XL;364XL
50034149;0;PARTNR;78;78
50004916;0;PARTNR;49;49
50005107;0;PARTNR;80;80
50123737;1;NA;CR 711 A;CR711A
50004903;0;PARTNR;40;40
50013666;0;PARTNR;81;81
50047779;0;PARTNR;05X;05X
50016320;0;PARTNR;38A;38A
50020922;0;PARTNR;85;85
50030562;0;PARTNR;38;38
50034137;0;PARTNR;70;70
50023364;0;PARTNR;49A;49A
50042920;0;PARTNR;35A;35A
50020923;0;PARTNR;85;85
50014539;0;PARTNR;83;83
50029651;0;PARTNR;780;780
50045760;0;PARTNR;96A;96A
50016842;0;PARTNR;83;83
50088774;0;ARTNR;CN 503 B;CN503B
50048847;0;PARTNR;364XL;364XL
50039261;0;PARTNR;72;72
50107949;0;ARTNR;CE 850 A;CE850A
40077807;1;EAN;0884962833223;0884962833223
40056840;0;EAN;0808736061322;0808736061322
50033546;0;EAN;0882780528734;0882780528734
50015213;0;EAN;0829160799223;0829160799223
50005011;0;ARTNR;C 3837 A;C3837A
50021927;0;EAN;0884962780510;0884962780510
50033542;0;EAN;0882780527508;0882780527508
40067830;0;ARTNR;CB 428 A;CB428A
50050308;0;PARTNR;61X;61X
50015882;0;PARTNR;12;12
50059518;0;PARTNR;788;788
50004999;0;PARTNR;83;83
50039255;0;PARTNR;72;72
50057628;0;PARTNR;11X;11X
50166964;0;ARTNR;CE 989 A;CE989A
50094053;0;ARTNR;CE 248 A;CE248A
40094158;0;ARTNR;Q 8408 A;Q8408A
50028218;0;PARTNR;88XL;88XL
50054359;0;PARTNR;786;786
50015884;0;PARTNR;12;12
50034135;0;PARTNR;70;70
50026594;0;PARTNR;343;343
50005007;0;PARTNR;83;83
50004964;0;PARTNR;06;06
50036333;0;PARTNR;351XL;351XL
50058986;0;PARTNR;21+21+22;212122
50034145;0;PARTNR;15;15
50005100;0;PARTNR;10;10
50033523;0;PARTNR;70;70
50028206;0;EAN;0829160697369;0829160697369
50039285;0;EAN;0882780987173;0882780987173
40067844;0;EAN;0882780493377;0882780493377
40066960;0;EAN;0884962830277;0884962830277
50036331;0;EAN;0884962780602;0884962780602
40067834;0;EAN;0882780569904;0882780569904
40062267;0;EAN;0829160414263;0829160414263
50058495;0;PARTNR;702;702
50060037;0;PARTNR;22XL;22XL
50062717;0;PARTNR;788;788
50014519;0;PARTNR;14;14
50017558;0;PARTNR;10A;10A
50026665;0;PARTNR;15A;15A
50036332;0;PARTNR;350XL;350XL
50004908;0;EAN;0088698077047;0088698077047
50064913;0;EAN;0883585618699;0883585618699
50044219;0;EAN;0883585618675;0883585618675
50017856;0;EAN;0725184328305;0725184328305
50048113;3;EAN;0883585705405;0883585705405
50024520;0;PARTNR;90;90
50004909;0;PARTNR;44;44
50054858;0;PARTNR;178XL;178XL
50033537;0;PARTNR;70;70
50056943;0;PARTNR;788;788
50020926;0;PARTNR;85;85
50027351;0;PARTNR;339;339
50033538;0;PARTNR;70;70
50004875;0;PARTNR;25;25
50057973;0;PARTNR;920;920
40086115;0;EAN;0884962601006;0884962601006
50036863;0;PARTNR;56SMALL;56SMALL
50088770;1;EAN;0884962951491;0884962951491
50016835;0;EAN;0882780756854;0882780756854
50088388;0;EAN;0884962820377;0884962820377
40067843;0;EAN;0882780493254;0882780493254
50084669;0;EAN;0884962660058;0884962660058
50122961;0;ARTNR;CF 300 AC;CF300AC
50036333;0;EAN;0808736844864;0808736844864
50122961;0;PARTNR;827A;827A
50178051;0;ARTNR;CF 301 AC;CF301AC
50178051;0;PARTNR;827A;827A
50098007;0;ARTNR;CF 302 AC;CF302AC
50098007;0;PARTNR;827A;827A
50100438;0;ARTNR;CF 303 AC;CF303AC
50100438;0;PARTNR;827A;827A
50092965;0;EAN;0884962440308;0884962440308
50033585;0;EAN;0882780488885;0882780488885
50084679;0;EAN;0884962894392;0884962894392
40068161;0;EAN;0882780580046;0882780580046
50028644;0;EAN;0829160493909;0829160493909
50121498;0;ARTNR;CF 310 AC;CF310AC
50121498;0;PARTNR;826A;826A
40063469;0;EAN;0829160710624;0829160710624
50133766;0;ARTNR;CF 311 AC;CF311AC
50033564;0;EAN;0882780273504;0882780273504
40057887;0;EAN;0808736314381;0808736314381
50133766;0;PARTNR;826A;826A
50029078;0;EAN;0829160101484;0829160101484
50085509;0;EAN;0884962032725;0884962032725
40067715;0;EAN;0882780545632;0882780545632
50114251;0;ARTNR;CF 312 AC;CF312AC
50084724;0;EAN;0884962638996;0884962638996
40064705;0;EAN;0829160888200;0829160888200
40068985;0;EAN;0808736810500;0808736810500
50013168;4;EAN;0884962087398;0884962087398
50174994;0;EAN;0884962554562;0884962554562
40064097;0;EAN;0829160999258;0829160999258
50114251;0;PARTNR;826A;826A
50138693;0;ARTNR;CF 313 AC;CF313AC
50138693;0;PARTNR;826A;826A
50196061;0;ARTNR;CF 325 XC;CF325XC
50196061;0;PARTNR;25X;25X
50196660;0;ARTNR;CF 350 A;CF350A
50186265;0;ARTNR;CF 351 A;CF351A
50182936;0;ARTNR;CF 353 A;CF353A
50149561;0;ARTNR;CF 352 A;CF352A
50196660;0;PARTNR;130A;130A
50186265;0;PARTNR;130A;130A
50149561;0;PARTNR;130A;130A
50182936;0;PARTNR;130A;130A
50131083;0;ARTNR;CZ 165 A;CZ165A
50122987;0;ARTNR;CF 547 A;CF547A
50134421;0;ARTNR;CF 283 A;CF283A
40089621;1;EAN;0883585559701;0883585559701
50032997;0;EAN;0725184994913;0725184994913
50046964;4;EAN;0883585705504;0883585705504
50040045;0;EAN;0725184505836;0725184505836
40056461;0;EAN;0088698495339;0088698495339
50040018;4;EAN;0883585183012;0883585183012
50033839;0;PARTNR;53X;53X
50039282;0;PARTNR;91;91
50004948;0;PARTNR;85A;85A
50014314;0;PARTNR;61A;61A
50014535;0;PARTNR;83;83
50050407;0;PARTNR;364;364
50032639;0;PARTNR;338;338
50015108;0;PARTNR;58;58
50048374;0;PARTNR;940XL;940XL
50005075;0;PARTNR;29X;29X
50042969;0;PARTNR;110;110
50064321;0;PARTNR;21XL;21XL
50032888;0;EAN;0808736630863;0808736630863
40062270;0;EAN;0829160415253;0829160415253
40066962;0;EAN;0884962830291;0884962830291
50005008;0;EAN;0808736596527;0808736596527
50033007;0;EAN;0882780050679;0882780050679
50033841;0;EAN;0882780389069;0882780389069
50005014;0;EAN;0808736596503;0808736596503
40070229;0;EAN;0884962486887;0884962486887
50033573;0;EAN;0882780493735;0882780493735
50005157;4;EAN;0829160793955;0829160793955
50034133;0;EAN;0882780609945;0882780609945
40062710;0;EAN;0884962829615;0884962829615
50085087;0;EAN;0884962927991;0884962927991
40070204;0;EAN;0829160972824;0829160972824
40062729;0;EAN;0829160486871;0829160486871
50055629;0;EAN;0882780615649;0882780615649
50028629;0;EAN;0829160897097;0829160897097
50021927;1;EAN;0829160180168;0829160180168
50004906;4;EAN;0884962772676;0884962772676
50026624;0;EAN;0829160822358;0829160822358
50005015;0;EAN;0808736596497;0808736596497
50026596;0;EAN;0829160896977;0829160896977
50081181;0;EAN;0884962134887;0884962134887
40057885;0;EAN;0808736314565;0808736314565
50042759;0;EAN;0882780127982;0882780127982
50028216;0;EAN;0882780155114;0882780155114
40059692;0;EAN;0808736575652;0808736575652
50023271;0;EAN;0808736549943;0808736549943
50087605;0;EAN;0884962887066;0884962887066
40064701;0;EAN;0829160846217;0829160846217
50027102;0;PARTNR;363XL;363XL
50028214;0;PARTNR;88;88
50004951;0;PARTNR;95A;95A
50062955;0;PARTNR;786;786
50005109;0;PARTNR;10;10
50054627;0;ARTNR;C 4182 XC;C4182XC
50111844;0;PARTNR;78A;78A
50064949;0;PARTNR;920XL;920XL
50108510;0;PARTNR;85A;85A
50052532;0;PARTNR;49X;49X
40022964;0;ARTNR;C 4644 A;C4644A
50033573;0;ARTNR;Q 8709 A;Q8709A
50033533;0;PARTNR;70;70
50014522;0;PARTNR;14;14
50023459;0;PARTNR;85;85
50005107;0;EAN;0088698541654;0088698541654
50032937;0;EAN;0882780085718;0882780085718
50084679;1;EAN;0884962894408;0884962894408
50027103;0;EAN;0829160798011;0829160798011
40062193;0;EAN;0829160452210;0829160452210
50103632;0;EAN;0884962554579;0884962554579
50036016;0;EAN;0882780349568;0882780349568
50027441;0;EAN;0829160798967;0829160798967
40063355;1;EAN;0884962826997;0884962826997
50033543;0;EAN;0882780528505;0882780528505
